Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Senegal,306.6416422,314.5083063,313.4021276,314.9893688,324.4367652,320.8959589,321.2030173,311.7862956,317.9925443,293.6279965,297.0429711,297.7691434,349.8163148,390.4826827,427.437442,560.7036727,553.8833965,553.4819289,603.7583426,734.0995434,790.7103565,699.909857,668.0575173,578.3261494,549.5545243,585.6644209,803.4847037,938.8576175,902.2698643,869.4599074,980.7545621,935.6383892,974.3312056,898.912999,598.1454188,732.836373,741.7616647,667.4532061,702.4336928,695.5520829,619.6421235,654.8407274,688.1874795,840.358254,941.8737925,1003.187193,1038.579092,1210.167498,1419.530903,1323.971226,1286.604966,1383.539116,1334.725915,1391.53219,1417.094987,1238.1264,1290.749971,1385.199214,1484.22707,1462.678353,1492.475903,1633.560119,1598.726433
Singapore,428.0561834,449.1481368,472.0827402,511.2022354,485.530686,516.5319286,566.8039744,626.0294376,708.6014369,812.6774873,925.7978643,1071.41154,1264.375107,1685.459796,2341.705514,2489.911575,2758.94038,2846.335988,3193.905657,3900.533553,4928.139118,5596.585977,6077.634241,6633.236674,7228.317584,7001.766748,6799.930363,7539.029302,8914.441226,10394.539,11861.75616,14502.37999,16136.24054,18290.13011,21552.41004,24914.8507,26232.8661,26375.86537,21829.27378,21796.63739,23852.83895,21699.74149,22159.83737,23730.38401,27608.08001,29961.31728,33768.45282,39432.88602,40008.57205,38926.80544,47236.68308,53891.45703,55547.55531,56967.42579,57564.80231,55645.60686,56895.65831,61164.89736,66836.522,66070.48681,61273.99166,77710.08924,82807.62906
Solomon Islands,,,,,,,,157.8505517,171.2736411,169.8728104,,282.3860616,223.2659177,295.863892,439.9538512,377.1503087,407.1933552,441.5891536,508.8496295,669.9994529,782.5295138,801.1948237,770.8372377,699.8412752,677.7217756,597.2223195,515.2046667,524.3734442,578.4198114,549.6007461,662.852836,681.3568218,782.2683324,849.3596503,1105.161809,1251.217924,1322.526362,1326.165485,1121.120779,1164.100085,976.428269,929.8664903,768.4948507,905.5821641,991.988551,1145.866554,1250.953842,1377.862006,1504.527495,1526.159908,1661.997885,1921.356352,2087.517887,2208.085284,2235.733703,2134.805418,2196.283891,2283.579051,2450.482888,2398.77305,2222.462119,2232.536954,2205.251805
Sierra Leone,139.9861255,140.0983093,143.8879928,143.6903899,150.4485776,142.635576,146.1746468,133.1459167,123.4828848,150.043448,156.406377,148.1065857,161.174968,195.5833427,216.3969074,222.3072996,191.0813784,218.1705668,296.9751336,336.1613571,326.7954586,324.3792924,369.0291438,277.5631683,296.610062,228.5395414,127.5545261,167.2059003,260.1153897,224.3178284,150.1932538,178.1790984,158.0814981,178.9729971,211.338564,201.3711228,216.6234189,193.0108126,151.0965629,149.5783419,138.7139416,221.2950856,240.5075193,255.9726186,258.4731688,286.2859063,320.5144108,358.0773155,402.5534055,386.4338685,400.5407437,443.4518422,558.1797233,706.4526815,702.3385877,581.2934118,515.4478396,484.4561288,519.6499639,506.6069138,493.4322406,504.6212876,475.7957278
El Salvador,,,,,,276.0554627,284.5670327,291.0024441,293.2577672,297.1997968,313.0400183,319.880475,332.7234684,370.7154532,418.1374275,462.1621728,558.7572746,691.0613365,719.6466508,781.3236783,792.6294613,755.5659457,738.9695741,747.6731461,765.6871005,779.2819285,758.7656524,781.1110278,810.3526973,829.5125146,897.5929821,961.778992,1047.043157,1186.340725,1348.907912,1552.130208,1653.630549,1749.501835,1858.371394,1904.874902,1977.840614,2051.158774,2106.739469,2197.482001,2273.955503,2434.323531,2651.430888,2814.589889,2964.17214,2889.685887,3017.307395,3304.974183,3471.051269,3555.1621,3638.517658,3761.51368,3870.312982,3986.049014,4145.862351,4280.288404,3961.726633,4664.311223,5127.321668
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42004.9484,37473.78698,39415.16294,41770.14662,51198.42526,59249.64768,60520.79204,63692.61677,71970.05873,77962.14399,66200.67297,59516.3234,55815.28526,48433.5703,50435.36733,50133.60652,42281.81125,43398.42853,44885.51784,48464.52465,47287.39839,45321.48922,54982.45171,
Somalia,62.86199366,65.06514134,67.33164933,69.67572246,72.09782436,74.58881753,76.74466503,78.96506647,81.16811855,84.50596688,86.69766278,86.71319056,106.4108048,126.0532258,113.3294938,168.1177012,186.2752597,112.0463676,118.254747,109.1588589,102.4388511,117.7960523,130.1150776,119.479009,123.7721366,132.175026,134.6613689,141.0718301,145.0034131,155.271396,131.023239,,,,,,,,,,,,,,,,,,,,,,,454.0772642,491.1898041,507.4829155,517.0975815,555.1851236,537.1592902,589.4658919,556.578066,576.5236782,592.103122
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.450598,2864.084727,3380.041416,2571.17271,2571.30404,914.7857199,1727.282228,2283.846685,3005.426352,3502.802924,3720.479155,4382.617279,5848.476405,7101.040141,6169.114195,5735.422857,6809.159804,6015.945228,6755.073675,6600.056211,5588.979444,5765.203352,6292.546549,7252.403668,7417.206608,7733.803469,9232.961606,9537.682867
Sub-Saharan Africa (excluding high income),124.3423341,128.299985,133.3102233,139.7795916,148.836833,157.670554,165.0088276,164.4665589,170.5117856,187.4417384,218.6356364,214.6156838,235.3838218,296.0847557,371.8084879,399.3607123,423.6436176,446.1007347,478.6116452,564.3567974,710.8409274,975.6916746,863.283499,740.8630145,635.3391298,563.6199049,565.1183708,623.2843024,641.1680804,634.3988455,725.3089725,756.5102821,663.0336705,652.2325186,649.4591803,806.8969147,875.6180061,898.501262,882.2420028,610.4891907,631.0710564,589.40202,625.2032485,767.0068263,927.5522129,1072.430543,1234.177572,1392.202726,1535.710385,1438.214629,1664.455056,1827.411818,1847.051044,1904.81902,1936.09169,1685.877621,1525.689056,1609.806187,1628.746521,1629.987221,1489.449067,1634.265336,1700.102181
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.041537,1325.275077,1503.133889,1455.358407,1114.923723,1659.140787,1245.149311,1071.777765,,,,,,,
Sub-Saharan Africa,124.3669322,128.3196569,133.3320855,139.8041069,148.8638282,157.6940179,165.0320269,164.4889212,170.5282116,187.45298,218.6438072,214.6370534,235.4296209,296.1330544,371.8536967,399.4101396,423.6869282,446.1833019,478.7474394,564.5907308,711.113398,975.9075844,863.4987754,741.0955461,635.5990261,563.9289299,565.5114451,623.7477266,641.6926951,634.9548006,725.9685611,757.1561188,663.7990258,653.0554092,650.2825971,807.7151117,876.3940544,899.3570276,883.1529962,611.4361341,631.9767972,590.3008707,626.1864718,767.9592679,928.6532422,1073.59654,1235.42376,1393.390631,1536.726684,1439.062132,1665.400988,1828.405972,1848.047748,1906.026834,1937.325199,1687.100915,1526.957693,1611.099075,1630.055972,1631.312141,1490.349666,1635.217341,1701.245382
Small states,,,,,,,,,,,460.2285631,508.2157437,587.5544477,718.2592429,1093.935231,1219.727186,1362.858186,1514.302349,1593.650659,1937.460568,2527.352928,2559.958666,2497.19613,2367.500336,2299.154122,2169.752775,2086.621739,2336.632574,2523.158399,2570.860532,2921.327444,2926.624002,3066.890238,2982.148381,3089.766307,3452.314357,3614.410004,3810.525237,3746.686075,3953.821825,4306.234555,4258.401837,4489.240431,5292.18044,6274.867194,7352.452526,8385.691439,9833.764295,11591.22481,9731.597667,10985.2852,13029.26338,13391.82813,13668.08735,13841.68164,11588.22341,11169.73931,11864.82223,12823.54002,12448.87375,10704.40727,12682.81722,14684.05791
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.295583,568.4096734,663.9206639,726.5977407,843.9551113,861.5182023,878.1354699,1080.556568,1126.538585,1043.281427,1217.212064,1207.700702,1378.230193,1484.170105,1292.733055,1428.257908,1547.82271,1815.605495,1924.40815,2155.265868,2350.452701,2386.696176
Suriname,371.2797508,387.4532772,402.8915228,420.7702484,433.1459805,480.1148663,573.0982532,642.279262,678.9640699,706.3038263,723.577193,767.8062169,784.722624,856.4810726,1038.859979,1187.085126,1298.714645,1662.735543,1925.972479,2073.605715,2119.367016,2365.24867,2425.203028,2328.621619,2258.132806,2254.817639,2270.804237,2469.341114,2887.061439,1328.729552,940.9917724,1077.212661,964.4332465,1015.12804,1419.517938,1591.729379,1940.75444,2045.593051,2405.744246,1883.889099,1978.446611,1711.714461,2206.27291,2529.259422,2906.725278,3474.120331,5031.158465,5562.334068,6616.815126,7176.857658,7999.507394,8009.252302,8922.956186,9124.541093,9199.177893,8907.837258,5705.399487,6112.883014,6730.836961,6690.044786,4796.533314,5026.879493,5858.824661
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.53516,2691.195652,2920.917542,3102.296859,3771.359516,4819.125555,5196.94038,5146.671078,5538.616465,5645.581396,5426.624281,5722.168183,6564.696314,8731.937368,10691.44655,11690.11347,13170.78498,16106.06044,18753.58494,16597.20846,16908.84796,18509.74022,17498.3539,18276.00955,18719.98814,16390.88217,16563.4405,17585.197,19486.39368,19381.89055,19552.09111,21768.14867,21256.80843
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10730.45101,10815.11105,10454.96564,11175.77103,11452.78312,10201.30354,10479.75963,11777.15566,14849.03724,17233.13856,18098.90854,19672.96556,23817.88673,27595.59997,24792.12798,23532.48085,25128.01504,22641.80512,23503.28249,24247.17332,20890.16643,21678.35947,23514.02546,26123.74713,26042.44635,25558.42905,29331.0647,28439.3341
Sweden,2114.002973,2288.921701,2468.694589,2657.022505,2941.048899,3206.09917,3454.429789,3720.926845,3926.409001,4234.161348,4736.217154,5132.711607,6027.128499,7301.215426,8089.914585,10117.30668,10868.27577,11448.61939,12620.51861,14877.16429,17097.83265,15586.43008,13738.9723,12608.22915,13099.02083,13666.85775,17981.01941,21792.55891,24534.69382,25662.22059,30593.67244,31822.80385,32800.98269,24425.28493,26083.61439,30282.96392,32998.96816,30312.4876,30596.5272,30941.07936,29624.91267,27247.85773,29899.19525,37321.7979,42821.67314,43437.06312,46593.60216,53700.00534,56152.55234,46946.96027,52869.04429,60755.75955,58037.82132,61126.9432,60020.36046,51545.48361,51965.15715,53791.50873,54589.06039,51939.42974,52837.90398,61417.68088,56424.2847
Eswatini,101.6528653,121.896821,127.1996057,146.4830401,171.665079,180.9860807,192.6986325,182.5025269,189.8313357,244.3863397,253.214761,299.9740186,313.8667654,461.6806768,534.3876176,565.8095882,518.6914783,560.6571595,608.0117757,711.6206844,905.4618263,926.2667351,847.3124436,847.1882682,730.0770983,512.6415424,615.1343127,769.9353635,871.0937029,843.779714,1305.24553,1299.449393,1388.681941,1423.449712,1488.140079,1781.708861,1646.223536,1732.769916,1568.816899,1519.966708,1686.657532,1481.163082,1362.970568,2075.561667,2599.15215,2964.972487,3053.932571,3200.512571,3022.456177,3270.137761,4035.534481,4360.959967,4396.57912,4111.128382,3928.522755,3583.31129,3339.990401,3824.046783,4021.445556,3818.540484,3372.90461,4068.573816,3986.886637
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27997.28983,28460.33262,27942.88054,36136.6995,36519.99259,35703.09995,33351.70655,30791.06108,33836.77335,29223.06962,31711.61199,35873.05649
Seychelles,288.0581445,270.2796466,287.0447735,308.1952484,332.3049859,328.4848839,337.646229,333.2337988,314.3510707,314.1798586,343.8811885,401.6080221,546.9510953,648.5319637,744.5068983,806.2326443,814.4747745,1044.353113,1376.546513,2030.135903,2478.364704,2557.206656,2440.684174,2426.334607,2487.644993,2754.14571,3368.474096,3871.778521,4392.198649,4689.134507,5642.072897,5654.639757,6520.489505,6978.680754,6974.867706,7180.668327,7004.336039,7746.698513,8209.514443,8243.236101,8063.655006,8153.298637,8864.169195,9070.284608,10827.67164,11802.11183,12782.99389,12669.30267,11265.43763,9748.955842,10938.15276,12113.88172,12342.51028,14729.62662,15188.17468,14894.48578,15409.80463,15961.24363,16411.92112,16851.11976,12020.02106,12963.05898,13250.45583
Syrian Arab Republic,186.0242872,198.9346961,226.8778376,237.9363952,257.4541447,247.7143658,238.3983738,252.2524221,264.2277582,293.9764202,281.6978405,320.8129751,356.9019875,368.2960538,585.8837526,742.5187674,827.1559135,857.1459344,992.9914613,1154.51385,1467.860198,1820.853536,1842.714583,1898.524761,1885.019531,2011.571057,2334.206663,2884.299313,1421.741906,1546.40039,1926.384607,2171.463634,2516.443295,2722.905389,3238.39402,3553.746281,4184.29444,4397.5383,4542.949125,4588.98256,4941.852597,5187.206107,5276.064713,5433.642274,6241.058232,7221.643883,7914.771494,8695.844461,10155.97367,10288.14905,11304.64493,2971.282455,1910.604539,993.7398825,1071.234204,857.4978671,664.3416724,862.3190633,1111.872092,1124.520554,537.0902346,420.6227052,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18323.87374,17803.08282,18848.77869,21233.9324,24115.26568,28728.56972,29446.08269,31459.54343,24602.91102,23103.94268,23649.71443,22666.40691,22451.56873,24040.87466,25783.2941,26995.03216,25659.19586,26831.97146,27795.14856,20882.26127,23158.6379,24917.59581
Chad,103.5374816,108.1646492,113.5985459,115.8045869,119.8280812,124.9652473,127.3426622,129.9451139,128.7240439,131.1865594,127.9564554,134.0981084,153.0770055,165.4012768,163.1104041,211.6990249,208.0313121,220.6792993,258.2416939,228.1012324,234.3349607,198.8870058,180.4890555,171.308123,186.7885936,207.9619512,208.6351825,219.4792181,270.3970496,252.8271273,298.3670792,310.659553,298.5673114,226.9211579,178.9531808,209.8925997,223.2333882,207.3165614,226.328772,192.269472,168.1176582,200.3610081,225.947311,298.2498817,460.0670183,664.597656,716.6677684,806.7103188,936.4941371,808.1615235,896.8767046,988.19416,969.6161428,980.0835444,1017.787762,774.4116031,691.9800774,662.897473,720.2651014,701.621201,643.7722157,685.690315,716.8043811
East Asia & Pacific (IDA & IBRD countries),91.44505894,80.72752919,72.76680914,76.75599421,86.47030941,98.28462042,104.6129188,99.08156266,97.6934709,106.7247815,115.3307951,120.7520641,133.6075494,164.2528792,182.0072767,200.4230389,200.2812962,227.3283956,272.2798648,314.804847,370.5118695,367.1953458,364.5026722,369.0469641,374.4731106,362.0087804,354.6182331,380.8025935,438.3186693,469.6979058,442.8690604,468.8641735,538.3056218,644.7597957,640.1843991,779.5347131,884.1587257,903.4638094,814.8462208,887.5825941,966.8073416,1018.98159,1117.756176,1254.360602,1442.569055,1657.503072,1980.554903,2484.834553,3120.4831,3358.419213,4058.012962,4919.038742,5437.548844,5948.319538,6363.068071,6572.915168,6666.248262,7231.043138,8033.191325,8262.811559,8354.747371,9922.0435,10065.03475
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314.430079,2222.427326,2348.108046,2314.01859,2156.214263,2143.184342,1922.330481,2125.096502,2183.020989,2248.769326,2172.452255,1883.748427,2052.573466,2088.887297,2350.651967,2891.379681,3738.506129,4678.643652,5651.270637,7262.845866,8965.658951,7081.618301,8281.561566,10026.16886,10423.47257,10974.08417,10318.16384,8020.645993,7670.482889,8565.507961,8897.540803,9039.80028,8455.237621,9982.81223,11342.49186
Togo,73.35018359,75.29030984,77.4749775,82.48751115,93.70371538,102.8898714,114.8159647,118.3888727,118.6781785,126.2599579,115.5813949,126.3832831,144.0241236,170.0106266,228.7188556,245.9730134,241.0328597,295.5323416,306.0310343,322.9620468,400.4105043,328.9103111,271.7693746,244.9107485,222.1827979,228.4903215,308.4610621,352.3624853,377.4127802,359.4774091,420.1367014,401.5572624,412.2914788,302.4468805,240.0971144,305.9615898,329.6191565,326.3875126,335.7119949,323.8890254,297.8995067,288.107878,323.1441359,390.3036097,406.0923589,399.4474777,400.3214877,621.7345761,735.8554211,737.9537031,722.2294,803.4823966,781.5543405,847.3875004,877.192473,770.1433793,792.4405509,813.3950065,873.5548872,848.3045346,886.6995115,976.6661831,942.6499016
Thailand,103.8009566,110.7314565,117.1621135,121.604327,129.5790389,141.8519505,165.5774542,171.6983737,179.87237,192.4634019,197.9937498,200.3640683,216.1492348,278.8200198,343.4252752,363.8065718,405.5478902,461.660995,548.0111128,611.5191058,707.3700142,745.7320487,767.0757148,822.7313241,842.0710395,768.8656481,836.1471302,962.9617992,1154.580403,1329.996738,1545.276982,1751.068652,1957.405423,2230.84118,2502.708649,2848.622456,3039.892139,2462.41438,1841.042955,2028.568771,2004.107059,1889.971411,2091.178903,2350.845496,2647.260733,2876.245773,3343.785952,3934.690909,4327.79747,4154.187447,4996.372098,5396.643586,5748.632721,6041.133948,5822.377783,5708.794091,5854.463908,6436.78966,7124.55881,7628.576033,7001.78546,7060.897707,6909.956285
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.3198618,456.5236986,337.5488739,287.9939687,262.2364355,208.1695625,172.9164992,150.6469008,214.4293317,175.5555654,137.1819092,168.6385933,186.663376,233.094087,305.2660436,333.7139384,401.0268293,517.4348725,704.6501788,666.7212906,740.2761912,837.8814952,959.3602175,1038.320717,1094.430124,970.3625997,801.39384,844.3652498,850.6669582,889.0233718,852.3302296,916.6919671,1054.189484
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.7565286,765.9335453,773.2023529,806.3913503,771.8912277,815.0023597,788.9857774,619.6266316,587.2890137,553.0594143,561.5340991,587.990328,544.4392556,635.7144663,762.6107976,949.5763982,1256.031867,1418.806266,1658.672779,2074.407389,2520.285026,3778.668539,3901.670283,4286.880505,5453.155005,6441.886618,7049.797505,7685.509859,6208.296655,6163.253406,6354.53283,6721.34954,7344.880204,7330.366288,7885.299896,8792.548504
Latin America & the Caribbean (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252.685998,2601.43115,2731.816839,2921.374891,3405.715089,3780.017633,3972.471524,4245.791382,4581.873257,4552.251301,4018.380347,4378.437114,4212.788889,3704.370565,3717.752694,4239.134122,5085.544114,5904.565856,6903.242165,7963.230617,7367.391622,9093.173824,10246.02996,10241.57513,10377.01162,10460.21459,8577.487766,8258.066184,9106.598873,8817.701109,8593.061308,7186.562493,8262.542085,9324.959304
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.7379434,534.6505771,516.0898994,529.2197975,465.9377646,476.9027136,456.2726984,532.4854173,621.7414647,682.2247874,810.2164842,936.7089677,1020.110295,1201.602507,1221.72396,1322.929094,1349.546777,1285.523976,1241.164485,1583.078603,1663.559629,2741.95082,2389.295875
Middle East & North Africa (IDA & IBRD countries),,,,,,214.3637159,217.5713316,229.2581737,245.5059371,265.147559,291.5449073,325.5030177,378.3155011,489.0874592,725.8726963,820.9108886,981.4546984,1100.904359,1152.089639,1398.158143,1624.25502,1532.269146,1699.289106,1851.50388,1899.694085,2008.867032,2190.577286,1860.327134,1660.846643,1625.117422,2222.474835,1147.959303,1243.436092,1273.142836,1362.591285,1479.281556,1637.587813,1693.921235,1709.626934,1821.91762,1892.997199,1878.635993,1798.665811,1932.121444,2250.263316,2603.118816,2978.474524,3563.77553,4312.624495,4115.820615,4647.930916,4698.685374,4975.306641,4483.245513,4328.807414,3811.773554,3836.321689,3773.136769,3518.381989,3473.741368,3118.749032,3589.595352,4001.122645
Tonga,,,,,,,,,,,,,,,,347.7512299,316.4359516,356.1862958,431.9730603,462.8417094,550.7308333,642.6905947,640.3334441,627.5864753,662.2039799,618.8106055,702.4851729,838.54047,1089.017321,1080.971091,1150.281297,1335.230193,1380.881428,1391.970052,1965.19624,2089.197173,2216.683231,2135.860561,1889.670651,1953.371355,1996.515578,1754.84188,1760.667034,1937.042345,2195.986397,2478.427047,2751.960283,2799.368182,3221.080519,2915.493904,3416.110699,3852.144462,4378.571528,4208.187891,4125.425454,4117.931047,3978.437686,4367.256603,4649.613301,4878.978686,4605.970841,4425.971492,
South Asia (IDA & IBRD),82.54272511,86.02559166,89.67405922,98.50271523,110.1281458,115.5536054,94.99006092,102.1709856,104.6561166,112.4209181,118.9557461,123.8250132,121.7919331,136.0392077,161.0104509,168.4143488,160.6797802,181.8581101,202.2206399,221.3224541,260.6842953,270.0155722,272.9240373,282.0977472,274.1749841,291.1719745,301.2711631,326.9257558,343.3610488,338.7019519,356.597878,310.4094963,322.5004565,312.4352317,346.7573399,376.7970134,403.8112231,415.1139684,412.5760118,433.3967897,460.3493934,462.4615283,475.6381394,544.9458025,621.1928553,697.9549072,779.5525709,966.3375201,967.0672768,1040.459637,1253.946408,1361.483067,1362.331774,1380.003413,1490.717749,1539.470601,1675.438752,1887.890561,1920.140055,1965.094236,1853.845901,2136.192891,2287.416124
Sub-Saharan Africa (IDA & IBRD countries),124.3669322,128.3196569,133.3320855,139.8041069,148.8638282,157.6940179,165.0320269,164.4889212,170.5282116,187.45298,218.6438072,214.6370534,235.4296209,296.1330544,371.8536967,399.4101396,423.6869282,446.1833019,478.7474394,564.5907308,711.113398,975.9075844,863.4987754,741.0955461,635.5990261,563.9289299,565.5114451,623.7477266,641.6926951,634.9548006,725.9685611,757.1561188,663.7990258,653.0554092,650.2825971,807.7151117,876.3940544,899.3570276,883.1529962,611.4361341,631.9767972,590.3008707,626.1864718,767.9592679,928.6532422,1073.59654,1235.42376,1393.390631,1536.726684,1439.062132,1665.400988,1828.405972,1848.047748,1906.026834,1937.325199,1687.100915,1526.957693,1611.099075,1630.055972,1631.312141,1490.349666,1635.217341,1701.245382
Trinidad and Tobago,632.3852272,676.2338429,702.5591023,755.5609965,779.3892566,793.321495,767.808618,797.3178017,784.2314087,796.2053539,831.0833359,896.6377538,1069.445105,1274.933403,1962.942966,2317.484038,2341.875013,2901.624275,3248.617696,4137.710373,5528.946469,6118.941041,7034.945354,6628.471757,6547.459781,6147.700102,3941.600372,3896.064758,3612.994412,3441.35043,4001.522284,4159.070729,4231.46206,3608.641686,3801.469548,4074.877287,4385.0987,4352.812595,4569.652412,5130.866071,6120.942704,6592.776648,6692.804355,8352.463158,9756.500371,11673.78154,13340.91627,15627.28682,20011.14827,13682.76361,15711.55871,17910.31915,19110.0539,19927.4039,20473.40403,18508.7705,16139.10526,16258.74893,16328.12689,15642.40672,13705.90023,16056.30204,19629.46534
Tunisia,,,,,,222.3434862,228.8324441,232.9223694,253.848674,262.4338245,285.1442237,325.1928338,420.5815606,499.8148464,631.711259,750.3744253,760.2349853,838.5881706,954.209177,1120.425484,1329.268317,1249.760203,1176.229005,1177.586349,1133.996862,1124.949513,1174.882135,1231.438153,1251.271661,1223.518318,1456.224489,1516.294272,1760.481413,1627.275715,1709.825355,1940.034293,2076.990399,2170.571586,2253.028846,2343.997255,2170.508671,2207.659921,2292.483705,2693.196614,3029.848769,3106.57663,3279.10282,3678.062479,4200.172644,4029.461206,4241.01191,4361.949122,4233.916254,4308.338305,4398.638695,3960.924849,3796.1096,3569.718839,3577.175342,3477.836181,3497.719027,3807.184109,3747.419391
Turkiye,275.0416985,282.7424641,307.3062858,347.1770906,365.1338692,381.4133432,438.2586089,473.6938271,516.4668063,560.6437496,502.6206744,444.6283219,555.286129,683.7024994,911.2498518,1160.541739,1270.339098,1417.963106,1558.502292,2075.049003,1561.014686,1582.419075,1400.856099,1314.230362,1245.928788,1367.195496,1506.714127,1701.264841,1738.376445,2009.69367,2773.269759,2730.143381,2825.915037,3148.83644,2240.60879,2855.040554,3009.670164,3098.668013,4433.358285,4057.821274,4278.263113,3100.458999,3640.762836,4704.772663,6031.791367,7369.431889,8003.814493,9711.223761,10843.50369,9012.999458,10622.70204,11300.78522,11713.28498,12578.18786,12165.22014,11049.99511,10970.04589,10695.5502,9568.83619,9215.440875,8638.739133,9743.213131,10674.50417
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.0916948,1001.22802,1029.221003,1011.981183,1138.949219,1150.305209,1283.446403,1318.909032,1324.206816,1419.827916,1564.014893,1451.484495,1752.80181,2012.447045,2328.493002,2311.337754,2402.480106,2803.248467,3103.040777,2697.634893,3043.16668,3663.267055,3624.984289,3536.901505,3556.379728,3384.383201,3836.073003,4181.436586,4419.259998,4940.050983,4674.911403,5372.760239,5221.532799
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.1229553,178.1115265,167.1445465,189.5909576,171.6147003,153.8509979,156.7896118,176.9260254,214.6417694,248.7471619,387.0186462,390.4184875,399.4627686,394.353241,400.2145081,419.5645142,447.5897522,480.1800537,472.6133423,539.5395508,671.2444458,688.7103882,730.7823486,768.9334106,854.5404663,954.6588135,1013.428772,929.7998047,942.8890381,975.9046631,1011.600159,1050.931763,1104.164429,1146.031982,1192.766479
Uganda,55.52933712,56.32805877,55.64780642,62.1040779,68.77681893,100.1808472,101.6372996,102.9698895,106.9863518,116.7794526,122.0828659,133.4915727,136.9676681,152.6838932,183.6560042,201.139187,203.1759136,237.4008025,190.5417304,164.3948193,93.69222855,98.59507365,156.8798157,157.4491559,247.3430926,234.0391872,253.3281425,392.4776053,394.7361363,309.8609669,244.7540723,182.7944663,151.9765413,165.4650359,198.2820513,278.3166132,284.4568035,286.5727449,292.1694813,257.6785777,257.8296057,235.8529749,241.8689302,250.6905884,292.4726656,330.6028544,346.7684623,401.7091876,473.3028334,799.9296321,824.7376711,837.0958842,796.7111394,819.7578673,897.5097286,864.1800593,753.6844055,766.177604,793.1280822,823.0247329,846.8811992,883.4657281,964.3958695
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.372681,1452.652466,1559.337524,1532.504639,1474.344849,1417.170776,1258.129517,1012.098694,935.9587402,872.713501,991.2427979,835.2366333,635.7579346,658.3446045,807.8019409,911.9068604,1087.788086,1416.60376,1894.460083,2391.323975,3197.934326,4066.531738,2639.378174,3078.414795,3704.842285,4004.789795,4187.739746,3104.653809,2124.662598,2187.727539,2638.325439,3096.5625,3661.457764,3751.737305,4827.845703,4533.975586
Upper middle income,196.5210053,182.601951,181.0938981,192.8880342,217.8250501,239.324077,255.8627942,254.5425659,258.4219774,281.8683284,303.2339301,317.0002851,354.0137582,434.5149805,516.2561506,584.8060959,596.4845114,649.5036625,764.7501196,927.0429028,1120.901215,1166.844308,1054.255952,1029.973527,1063.16617,998.1384701,954.9634712,1046.932171,1164.853764,1176.738706,1313.120671,1258.578225,1313.980135,1488.787496,1514.227293,1670.960825,1800.466631,1895.214722,1801.515489,1707.73578,1874.501325,1866.67415,1877.439013,2088.390398,2470.446284,2934.222802,3467.708751,4255.42075,5140.552742,4928.564998,5998.634642,7182.160175,7617.695422,8078.037981,8239.684335,7683.611108,7607.596731,8352.326026,8912.567581,9023.202992,8663.002093,10271.80149,10814.27758
Uruguay,477.7869908,624.7186326,680.2995183,592.2116793,742.9520684,706.2693549,666.9876416,584.6384725,578.2248707,722.5906832,765.911759,1000.629503,775.8361727,1397.687262,1433.787561,1231.921867,1268.625833,1414.201589,1678.330434,2442.07733,3440.528158,3725.003216,3081.047394,1704.56591,1612.31926,1564.707926,1933.481231,2408.632599,2668.674091,2724.097434,2983.244161,3574.111621,4083.463272,4729.928639,5478.022002,6014.918523,6358.162863,7386.511422,7780.678349,7314.490951,6932.478134,6331.156602,4115.154549,3638.943591,4130.100115,5233.457171,5942.126749,7149.374634,9328.065708,9780.739618,12512.59413,14975.56282,16087.25208,18140.89221,18131.57885,16950.75317,16837.94038,18995.39702,19026.04982,18098.36155,15650.4993,17923.99533,20795.04235
